trans_id,lang,translation
下附地,zh-tw,下附地
牛田新町一丁目,en,Ushita-shinmachi-itchome (Ushita-shinmachi 1)
牛田新町一丁目,ko,우시타 신마치 1초메
牛田新町一丁目,zh-ch,牛田新町一丁目
牛田新町一丁目,zh-tw,牛田新町一丁目
入江,en,Irie
入江,ko,이리에
入江,zh-ch,入江
入江,zh-tw,入江
堂の久保,en,Donokubo
堂の久保,ko,도노쿠보
堂の久保,zh-ch,堂之久保
堂の久保,zh-tw,堂之久保
ＪＲ阿品駅,en,JR Ajina Sta.
ＪＲ阿品駅,ko,JR 아지나 역
ＪＲ阿品駅,zh-ch,JR阿品站
ＪＲ阿品駅,zh-tw,JR阿品站
警固屋４丁目,en,Kegoya-yonchome (Kegoya 4)
警固屋４丁目,ko,게고야 4초메
警固屋４丁目,zh-ch,警固屋4丁目
警固屋４丁目,zh-tw,警固屋4丁目
美鈴が丘高校,en,Misuzugaoka Koko (Misuzugaoka High School)
美鈴が丘高校,ko,미스즈가오카 고등학교
美鈴が丘高校,zh-ch,美铃丘高中
美鈴が丘高校,zh-tw,美鈴丘高中
本通６丁目,ja,本通６丁目
本通６丁目,ja-Hrkt,ほんどおりろくちょうめ
下河内集会所前,en,Shimo-gochi Shukaisho
下河内集会所前,ko,시모고치 집회소
下河内集会所前,zh-ch,下河内集会所
下河内集会所前,zh-tw,下河內集會所
本町五丁目,en,Honmachi-gochome (Honmachi 5)
本町五丁目,ko,혼마치 5초메
本町五丁目,zh-ch,本町五丁目
本町五丁目,zh-tw,本町五丁目
温品四丁目,en,Nukushina-yonchome (Nukushina 4)
温品四丁目,ko,누쿠시나 4초메
温品四丁目,zh-ch,温品四丁目
温品四丁目,zh-tw,溫品四丁目
宮内河本,en,Miyauchi Komoto
宮内河本,ko,미야우치 코모토
宮内河本,zh-ch,宫内河本
宮内河本,zh-tw,宮內河本
清和中学校前,en,Seiwa Chugakko-mae (Seiwa Junior High School)
清和中学校前,ko,세이와 중학교
清和中学校前,zh-ch,清和中学
清和中学校前,zh-tw,清和中學
広陵学園入口,en,Koryo Gakuen-iriguchi (Koryo Gakuen School)
広陵学園入口,ko,고료 학원
広陵学園入口,zh-ch,广陵学园入口
広陵学園入口,zh-tw,廣陵學園入口
鈴が峰住宅東,en,Suzugamine Jutaku-higashi
鈴が峰住宅東,ko,스즈가미네 주택
鈴が峰住宅東,zh-ch,铃峰住宅东
鈴が峰住宅東,zh-tw,鈴峰住宅東
ゴルフ場入口,en,Golf-jo-iriguchi (Golf Course Entrance)
ゴルフ場入口,ko,골프 조 이리구치
ゴルフ場入口,zh-ch,高尔夫球场入口
ゴルフ場入口,zh-tw,高爾夫球場入口
広島文教大学入口,en,Hiroshima Bunkyo Daigaku-iriguchi (Hiroshima Bunkyo Univ.)
広島文教大学入口,ko,히로시마문교대학 이리구치
広島文教大学入口,zh-ch,广岛文教大学入口
広島文教大学入口,zh-tw,廣島文教大學入口
本通８丁目,en,Hondori-hatchome (Hondori 8)
本通８丁目,ko,혼도리 8초메
本通８丁目,zh-ch,本通8丁目
本通８丁目,zh-tw,本通8丁目
瑞穂インター,ja,瑞穂インター
瑞穂インター,ja-Hrkt,みずほいんた－
藤の木一丁目集会所前,en,Fujinoki-itchome Shukaisho-mae
藤の木一丁目集会所前,ko,후지노키 1초메 집회소
藤の木一丁目集会所前,zh-ch,藤之木一丁目集会所前
藤の木一丁目集会所前,zh-tw,藤之木一丁目集會所前
済生会広島病院前,en,Saiseikai Hiroshima Byoin-mae (Saiseikai Hiroshima Hospital)
済生会広島病院前,ko,사이세이카이 히로시마 병원
済生会広島病院前,zh-ch,济生会广岛医院前
済生会広島病院前,zh-tw,濟生會廣島醫院前
クレイトンベイホテル,ja,クレイトンベイホテル
クレイトンベイホテル,ja-Hrkt,くれいとんべいほてる
城山南,en,Joyama-minami
城山南,ko,조야마 미나미
城山南,zh-ch,城山南
城山南,zh-tw,城山南
こころ団地西,en,Kokoro Danchi-nishi
こころ団地西,ko,고코로 단지
こころ団地西,zh-ch,COCORO团地西
こころ団地西,zh-tw,COCORO團地西
八幡学校,en,Yahata Gakko (Yahata School)
八幡学校,ko,야하타 갓코
八幡学校,zh-ch,八幡学校
八幡学校,zh-tw,八幡學校
上平木,ja,上平木
上平木,ja-Hrkt,かみひらぎ
さくら野団地下,en,Sakurano Danchi-shimo
さくら野団地下,ko,사쿠라노 단치 시모
さくら野団地下,zh-ch,樱野团地下
さくら野団地下,zh-tw,櫻野團地下
鳴る谷,en,Narutani
鳴る谷,ko,나루타니
鳴る谷,zh-ch,鸣谷
鳴る谷,zh-tw,鳴谷
三条３丁目,en,Sanjo-sanchome (Sanjo 3)
三条３丁目,ko,산조 3초메
三条３丁目,zh-ch,三条3丁目
三条３丁目,zh-tw,三條3丁目
みくまり三丁目,en,Mikumari-sanchome (Mikumari 3)
みくまり三丁目,ko,미쿠마리 3초메
みくまり三丁目,zh-ch,水分三丁目
みくまり三丁目,zh-tw,水分三丁目
請石,en,Ukeishi
請石,ko,우케이시
請石,zh-ch,请石
請石,zh-tw,請石
琴谷車庫,en,Kotodani Shako (Kotodani Depot)
琴谷車庫,ko,고토다니 차고
琴谷車庫,zh-ch,琴谷车库
琴谷車庫,zh-tw,琴谷車庫
観音新町四丁目,en,Kanon-shinmachi-yonchome (Kanon-shinmachi 4)
観音新町四丁目,ko,간온 신마치 4초메
観音新町四丁目,zh-ch,观音新町四丁目
観音新町四丁目,zh-tw,觀音新町四丁目
西旭町,en,Nishi-asahimachi
西旭町,ko,니시아사히마치
西旭町,zh-ch,西旭町
西旭町,zh-tw,西旭町
庄原駅,en,Shobara Sta
庄原駅,ko,쇼바라 역
庄原駅,zh-ch,庄原站
庄原駅,zh-tw,莊原站
山田二丁目,ja,山田二丁目
山田二丁目,ja-Hrkt,やまだにちょうめ
山田二丁目,en,Yamada-nichome (Yamada 2)
山田二丁目,ko,야마다 2초메
山田二丁目,zh-ch,山田二丁目
山田二丁目,zh-tw,山田二丁目
江波トンネル北,en,Eba Tunnel-kita
江波トンネル北,ko,에바 터널 키타
江波トンネル北,zh-ch,江波隧道北
江波トンネル北,zh-tw,江波隧道北
眼鏡橋,en,Meganebashi
眼鏡橋,ko,메가네바시
眼鏡橋,zh-ch,眼镜桥
眼鏡橋,zh-tw,眼鏡橋
三入,en,Miiri
三入,ko,미이리
三入,zh-ch,三入
三入,zh-tw,三入
井口台パークタウン,en,Inokuchidai Park Town
井口台パークタウン,ko,이노쿠치다이 파크타운
井口台パークタウン,zh-ch,井口台Park Town
井口台パークタウン,zh-tw,井口臺Park Town
砂谷中学校,en,Sagotani Chugakko (Sagotani Junior High School)
砂谷中学校,ko,사고타니 중학교
砂谷中学校,zh-ch,砂谷中学
砂谷中学校,zh-tw,砂谷中學
中,en,Naka
中,ko,나카
中,zh-ch,中
中,zh-tw,中
学院入口,ja,学院入口
学院入口,ja-Hrkt,がくいんいりぐち
段原山崎,en,Dambara Yamasaki
段原山崎,ko,단바라 야마사키
段原山崎,zh-ch,段原山崎
段原山崎,zh-tw,段原山崎
玉造,en,Tamatsukuri
玉造,ko,다마쓰쿠리 （산인도) （산인 고속도로)
玉造,zh-ch,玉造（山阴道）
玉造,zh-tw,玉造（山陰道）
山田団地下,en,Yamada Danchi-shimo
山田団地下,ko,야마다 단치 시모
山田団地下,zh-ch,山田团地下
山田団地下,zh-tw,山田團地下
根の谷,en,Nenotani
根の谷,ko,네노타니
根の谷,zh-ch,根之谷
根の谷,zh-tw,根之谷
天水,en,Amazu
天水,ko,아마즈
天水,zh-ch,天水
天水,zh-tw,天水
比治山小学校前,ja,比治山小学校前
比治山小学校前,ja-Hrkt,ひじやましょうがっこうまえ
山越池,ja,山越池
山越池,ja-Hrkt,やまごえいけ
山越池,en,Yamagoeike
山越池,ko,야마고에이케
山越池,zh-ch,山越池
山越池,zh-tw,山越池
杉の迫,en,Suginosako
杉の迫,ko,스기노사코
杉の迫,zh-ch,杉之迫
杉の迫,zh-tw,杉之迫
和知,en,Wachi [Expressway]
和知,ko,와치 （고속）
和知,zh-ch,和知（高速）
和知,zh-tw,和知（高速）
湯来温泉,en,Yuki Onsen
湯来温泉,ko,유키 온센
湯来温泉,zh-ch,汤来温泉
湯来温泉,zh-tw,湯來溫泉
佐伯工業団地入口,en,Saeki Kogyodanchi-iriguchi
佐伯工業団地入口,ko,사에키 공업단지
佐伯工業団地入口,zh-ch,佐伯工业团地入口
佐伯工業団地入口,zh-tw,佐伯工業團地入口
天応福浦,en,Tenno Fukuura
天応福浦,ko,덴노 후쿠우라
天応福浦,zh-ch,天应福浦
天応福浦,zh-tw,天應福浦
植物公園,en,Shokubutsu Koen (Botanical Garden)
植物公園,ko,식물 공원
植物公園,zh-ch,植物公园
植物公園,zh-tw,植物公園
戸河内中土居,en,Togochi Naka-doi
戸河内中土居,ko,도고치 나카도이
戸河内中土居,zh-ch,户河内中土居
戸河内中土居,zh-tw,戶河內中土居
河内下原,en,Kochi Shimobara
河内下原,ko,고치 시모바라
河内下原,zh-ch,河内下原
河内下原,zh-tw,河內下原
昭和北小学校前,en,Showa-kita Shogakko-mae (Showa-kita Elementary School)
昭和北小学校前,ko,쇼와 키타 초등학교
昭和北小学校前,zh-ch,昭和北小学前
昭和北小学校前,zh-tw,昭和北小學前
広電曙営業所前,en,Hiroden Akebono Eigyosho-mae
広電曙営業所前,ko,히로덴 아케보노 영업소
広電曙営業所前,zh-ch,广电曙营业所前
広電曙営業所前,zh-tw,廣電曙營業所前
矢野ニュータウン上,en,Yano New Town-kami
矢野ニュータウン上,ko,야노 뉴타운 카미
矢野ニュータウン上,zh-ch,矢野新城上
矢野ニュータウン上,zh-tw,矢野新城上
牛田早稲田団地,ja,牛田早稲田団地
牛田早稲田団地,ja-Hrkt,うしたわせだだんち
牛田早稲田団地,en,Ushita Waseda Danchi
牛田早稲田団地,ko,우시타 와세다 단치
牛田早稲田団地,zh-ch,牛田早稻田团地
牛田早稲田団地,zh-tw,牛田早稻田團地
大通一丁目,en,Odori-itchome (Odori 1)
大通一丁目,ko,오도리 1초메
大通一丁目,zh-ch,大通一丁目
大通一丁目,zh-tw,大通一丁目
あさひが丘上,en,Asahigaoka-kami
あさひが丘上,ko,아사히가오카 카미
あさひが丘上,zh-ch,旭丘上
あさひが丘上,zh-tw,旭丘上
五日市中央二丁目,en,Itsukaichi-chuo-nichome (Itsukaichi-chuo 2)
五日市中央二丁目,ko,이쓰카이치 추오 2초메
五日市中央二丁目,zh-ch,五日市中央二丁目
五日市中央二丁目,zh-tw,五日市中央二丁目
早稲田団地郵便局前,en,Waseda Danchi Yubinkyoku-mae (Waseda Danchi Post Office)
早稲田団地郵便局前,ko,와세다 단치 우체국
早稲田団地郵便局前,zh-ch,早稻田团地邮局前
早稲田団地郵便局前,zh-tw,早稻田團地郵局前
牛田早稲田三丁目,en,Ushita-waseda-sanchome (Ushita-waseda 3)
牛田早稲田三丁目,ko,우시타 와세다 3초메
牛田早稲田三丁目,zh-ch,牛田早稻田三丁目
牛田早稲田三丁目,zh-tw,牛田早稻田三丁目
鉄管道路,en,Tekkandoro
鉄管道路,ko,뎃칸도로
鉄管道路,zh-ch,铁管道路
鉄管道路,zh-tw,鐵管道路
中国自動車学校前,en,Chugoku Jidosha Gakko-mae (Chugoku Driving School)
中国自動車学校前,ko,주고쿠 자동차학교
中国自動車学校前,zh-ch,中国驾校前
中国自動車学校前,zh-tw,中國駕校前
学院入口,en,Gakuin-iriguchi
学院入口,ko,가쿠인 이리구치
学院入口,zh-ch,学院入口
学院入口,zh-tw,學院入口
広島国際大学,en,Hiroshima Kokusai Daigaku (Hiroshima International Univ.)
広島国際大学,ko,히로시마국제대학
広島国際大学,zh-ch,广岛国际大学
広島国際大学,zh-tw,廣島國際大學
大上,en,Ogami
大上,ko,오가미
大上,zh-ch,大上
大上,zh-tw,大上
旭橋西,en,Asahibashi-nishi
旭橋西,ko,아사히바시 니시
旭橋西,zh-ch,旭桥西
旭橋西,zh-tw,旭橋西
石内農協,en,Ishiuchi Nokyo
石内農協,ko,이시우치 노쿄
石内農協,zh-ch,石内农协
石内農協,zh-tw,石內農協
大学病院南門,en,Daigaku Byoin-minamimon (Univ. Hospital South Gate)
大学病院南門,ko,대학병원 미나미몬
大学病院南門,zh-ch,大学医院南门
大学病院南門,zh-tw,大學醫院南門
昭和市民センター西,ja,昭和市民センター西
昭和市民センター西,ja-Hrkt,しょうわしみんせんたーにし
昭和市民センター西,en,Showa Shimin Center-nishi
昭和市民センター西,ko,쇼와 시민센터 서쪽
昭和市民センター西,zh-ch,昭和市民中心西
昭和市民センター西,zh-tw,昭和市民中心西
加計中央,ja,加計中央
加計中央,ja-Hrkt,かけちゅうおう
とちが谷墜道,en,Tochigatani Zuido
とちが谷墜道,ko,도치가타니 즈이도
とちが谷墜道,zh-ch,栃谷隧道
とちが谷墜道,zh-tw,栃谷隧道
高須,en,Takasu
高須,ko,다카스
高須,zh-ch,高须
高須,zh-tw,高須
桜ヶ丘集会所前,en,Sakuragaoka Shukaijo-mae
桜ヶ丘集会所前,ko,사쿠라가오카 쇼카이조 마에
桜ヶ丘集会所前,zh-ch,樱丘集会所前
桜ヶ丘集会所前,zh-tw,櫻丘集會所前
免許センター,ja,免許センター
免許センター,ja-Hrkt,めんきょせんたー
東観音台下,en,Higashi-kannondai-shimo
東観音台下,ko,히가시칸논다이 시모
東観音台下,zh-ch,东观音台下
東観音台下,zh-tw,東觀音臺下
入川橋,en,Irikawabashi
入川橋,ko,이리카와바시
入川橋,zh-ch,入川桥
入川橋,zh-tw,入川橋
文化橋,en,Bunkabashi
文化橋,ko,분카바시
文化橋,zh-ch,文化桥
文化橋,zh-tw,文化橋
上天満町,en,Kami-tenmacho
上天満町,ko,가미텐마초
上天満町,zh-ch,上天满町
上天満町,zh-tw,上天滿町
江波三菱前,en,Eba Mitsubishi-mae
江波三菱前,ko,에바 미쓰비시 마에
江波三菱前,zh-ch,江波三菱前
江波三菱前,zh-tw,江波三菱前
魚切,en,Uokiri
魚切,ko,우오키리
魚切,zh-ch,鱼切
魚切,zh-tw,魚切
下河内,en,Shimo-gochi
下河内,ko,시모고치
下河内,zh-ch,下河内
下河内,zh-tw,下河內
海老山公園前,en,Kairoyama Koen-mae (Kairoyama Park)
海老山公園前,ko,가이로야마 공원
海老山公園前,zh-ch,海老山公园前
海老山公園前,zh-tw,海老山公園前
大林二丁目,en,Obayashi-nichome (Obayashi 2)
大林二丁目,ko,오바야시 2초메
大林二丁目,zh-ch,大林二丁目
大林二丁目,zh-tw,大林二丁目
追崎,en,Ossaki
追崎,ko,옷사키
追崎,zh-ch,追崎
追崎,zh-tw,追崎
新天地,en,Shintenchi
新天地,ko,신텐치
新天地,zh-ch,新天地
新天地,zh-tw,新天地
東明ハイツ,en,Tomei Heights
東明ハイツ,ko,도메이 하이츠
東明ハイツ,zh-ch,东明公寓
東明ハイツ,zh-tw,東明公寓
五月が丘二丁目,en,Satsukigaoka-nichome (Satsukigaoka 2)
五月が丘二丁目,ko,사쓰키가오카 2초메
五月が丘二丁目,zh-ch,五月丘二丁目
五月が丘二丁目,zh-tw,五月丘二丁目
夢ヶ丘東,ja,夢ヶ丘東
夢ヶ丘東,ja-Hrkt,ゆめがおかひがし
舟入南一丁目,en,Funairi-minami-itchome (Funairi-minami 1)
舟入南一丁目,ko,후나이리 미나미 1초메
舟入南一丁目,zh-ch,舟入南一丁目
舟入南一丁目,zh-tw,舟入南一丁目
広瀬町,en,Hirose-machi
広瀬町,ko,히로세마치
広瀬町,zh-ch,广濑町
広瀬町,zh-tw,廣瀨町
五郎丸橋,en,Goromarubashi
五郎丸橋,ko,고로마루바시
五郎丸橋,zh-ch,五郎丸桥
五郎丸橋,zh-tw,五郎丸橋
加古町,en,Kakomachi
加古町,ko,가코마치
加古町,zh-ch,加古町
加古町,zh-tw,加古町
別所団地,en,Bessho Danchi
別所団地,ko,벳쇼 단지
別所団地,zh-ch,别所团地
別所団地,zh-tw,別所團地
苗代西条,en,Naeshiro Nishijo
苗代西条,ko,나에시로 니시조
苗代西条,zh-ch,苗代西条
苗代西条,zh-tw,苗代西條
丁川,en,Yorogawa
丁川,ko,요로가와
丁川,zh-ch,丁川
丁川,zh-tw,丁川
青崎東上児童遊園地前,en,Aosaki-higashi-kami Jido Yuenchi-mae (Aosaki-higashi-kami Children's Playground)
青崎東上児童遊園地前,ko,아오사키 히가시카미 아동유원지
青崎東上児童遊園地前,zh-ch,青崎东上儿童游园地前
青崎東上児童遊園地前,zh-tw,青崎東上兒童遊園地前
河内,ja,河内
河内,ja-Hrkt,こうち
神賀橋,en,Jingabashi
神賀橋,ko,진가바시
神賀橋,zh-ch,神贺桥
神賀橋,zh-tw,神賀橋
江波東二丁目,en,Eba-higashi-nichome (Eba-higashi 2)
江波東二丁目,ko,에바 히가시 2초메
江波東二丁目,zh-ch,江波东二丁目
江波東二丁目,zh-tw,江波東二丁目
安芸府中高校入口,en,Aki Fuchu Koko-iriguchi (Aki Fuchu High School)
安芸府中高校入口,ko,아키 후추 고등학교
安芸府中高校入口,zh-ch,安艺府中高中入口
安芸府中高校入口,zh-tw,安藝府中高中入口
郷町,en,Gomachi
郷町,ko,고마치
郷町,zh-ch,乡町
郷町,zh-tw,鄉町
草津病院入口,en,Kusatsu Byoin-iriguchi (Kusatsu Hospital Entrance)
草津病院入口,ko,구사쓰 병원
草津病院入口,zh-ch,草津医院入口
草津病院入口,zh-tw,草津醫院入口
畑入口,en,Hata-iriguchi
畑入口,ko,하타 이리구치
畑入口,zh-ch,畑入口
畑入口,zh-tw,畑入口
相田,en,Aita
相田,ko,아이타
相田,zh-ch,相田
相田,zh-tw,相田
下西谷,en,Shimo-nishitani
下西谷,ko,시모니시타니
下西谷,zh-ch,下西谷
下西谷,zh-tw,下西谷
上平木,en,Kami-hiragi
上平木,ko,가미히라기
上平木,zh-ch,上平木
上平木,zh-tw,上平木
加計中央,en,Kake-chuo
加計中央,ko,가케 추오
加計中央,zh-ch,加计中央
加計中央,zh-tw,加計中央
先小倉,en,Sakiogura
先小倉,ko,사키오구라
先小倉,zh-ch,先小仓
先小倉,zh-tw,先小倉
宮ヶ迫団地入口,en,Miyagasako-Danchi-iriguchi
宮ヶ迫団地入口,ko,미야가사코 단이 이리구치
宮ヶ迫団地入口,zh-ch,宫迫团地入口
宮ヶ迫団地入口,zh-tw,宮迫團地入口
湯来大野,en,Yuki Ono
湯来大野,ko,유키오노
湯来大野,zh-ch,汤来大野
湯来大野,zh-tw,湯來大野
本庄ハイツ入口,en,Honjo Heights-iriguchi
本庄ハイツ入口,ko,혼조 하이츠 이리구치
本庄ハイツ入口,zh-ch,本庄公寓入口
本庄ハイツ入口,zh-tw,本莊公寓入口
阿品台東小学校,en,Ajinadai-higashi Shogakko (Ajinadai-higashi Elementary School)
阿品台東小学校,ko,아지나다이 히가시 초등학교
阿品台東小学校,zh-ch,阿品台东小学
